dataset,old_run,seed,canonical,method,feat_src,head,c,src,bal,frac,wd,lr,n_epochs,batch_size,bn,unfreeze,restart,metadata_csv,pretrained,code_version,path
MNISTCIFAR,erm_0.25,333,e2e.erm__c-0.25__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.25,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.25/model_outputs_333
MNISTCIFAR,erm_0.5,111,e2e.erm__c-0.5__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.5,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.5/model_outputs_111
MNISTCIFAR,erm_0.5,222,e2e.erm__c-0.5__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.5,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.5/model_outputs_222
MNISTCIFAR,erm_0.5,333,e2e.erm__c-0.5__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.5,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.5/model_outputs_333
MNISTCIFAR,erm_0.75,111,e2e.erm__c-0.75__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.75,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.75/model_outputs_111
MNISTCIFAR,erm_0.75,222,e2e.erm__c-0.75__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.75,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.75/model_outputs_222
MNISTCIFAR,erm_0.75,333,e2e.erm__c-0.75__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.75,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.75/model_outputs_333
MNISTCIFAR,erm_0.9,111,e2e.erm__c-0.9__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.9,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.9/model_outputs_111
MNISTCIFAR,erm_0.9,222,e2e.erm__c-0.9__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.9,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.9/model_outputs_222
MNISTCIFAR,erm_0.9,333,e2e.erm__c-0.9__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-5001,e2e.erm,,erm,0.9,,none,1.0,0.0001,0.001,5001,10000,n/a,,,metadata.csv,,pre-normalize,results/MNISTCIFAR/erm_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_0.1_0.9,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_0.1_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_0.1_0.9,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_0.1_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_0.1_0.9,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_0.1_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_0.25,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.625__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.625,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_111.pth,current,results/MNISTCIFAR/erm_dfr_0.25/model_outputs_111
MNISTCIFAR,erm_dfr_0.25,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.625__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.625,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_222.pth,current,results/MNISTCIFAR/erm_dfr_0.25/model_outputs_222
MNISTCIFAR,erm_dfr_0.25,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.625__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.625,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_333.pth,current,results/MNISTCIFAR/erm_dfr_0.25/model_outputs_333
MNISTCIFAR,erm_dfr_0.25_0.9,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.025__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.025,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_0.25_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_0.25_0.9,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.025__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.025,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_0.25_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_0.25_0.9,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.025__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.025,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_0.25_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_0.5,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.5__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.5,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_111.pth,current,results/MNISTCIFAR/erm_dfr_0.5/model_outputs_111
MNISTCIFAR,erm_dfr_0.5,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.5__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.5,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_222.pth,current,results/MNISTCIFAR/erm_dfr_0.5/model_outputs_222
MNISTCIFAR,erm_dfr_0.5,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.5__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.5,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_333.pth,current,results/MNISTCIFAR/erm_dfr_0.5/model_outputs_333
MNISTCIFAR,erm_dfr_0.5_0.9,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.05__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.05,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_0.5_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_0.5_0.9,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.05__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.05,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_0.5_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_0.5_0.9,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.05__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.05,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_0.5_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_0.75,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.25__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.25,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_111.pth,current,results/MNISTCIFAR/erm_dfr_0.75/model_outputs_111
MNISTCIFAR,erm_dfr_0.75,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.25__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.25,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_222.pth,current,results/MNISTCIFAR/erm_dfr_0.75/model_outputs_222
MNISTCIFAR,erm_dfr_0.75,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.25__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.25,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_333.pth,current,results/MNISTCIFAR/erm_dfr_0.75/model_outputs_333
MNISTCIFAR,erm_dfr_0.75_0.9,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.075__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.075,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_0.75_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_0.75_0.9,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.075__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.075,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_0.75_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_0.75_0.9,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.075__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.075,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_0.75_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_0.9,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_0.9,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.1__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.1,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_0.9,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.1__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.1,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_0.9_0.9,111,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.09__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.09,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_0.9_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_0.9_0.9,222,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.09__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.09,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_0.9_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_0.9_0.9,333,ft.erm.erm__c-0.0__src-train__bal-none__frac-0.09__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,none,0.09,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_0.9_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.1_0.9,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.1_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.1_0.9,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.1_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.1_0.9,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.1_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.25,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.625__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.625,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.25/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.25,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.625__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.625,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.25/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.25,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.625__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.625,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.25/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.25_0.9,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.025__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.025,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.25_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.25_0.9,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.025__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.025,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.25_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.25_0.9,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.025__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.025,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.25_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.5,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.5__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.5,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.5/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.5,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.5__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.5,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.5/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.5,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.5__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.5,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.5_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.5/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.5_0.9,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.05__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.05,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.5_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.5_0.9,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.05__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.05,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.5_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.5_0.9,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.05__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.05,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.5_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.75,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.25__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.25,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.75/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.75,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.25__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.25,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.75/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.75,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.25__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.25,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.75_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.75/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.75_0.9,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.075__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.075,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.75_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.75_0.9,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.075__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.075,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.75_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.75_0.9,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.075__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.075,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.75_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.9,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.9,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.1__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.1,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.9,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.1__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.1,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_gdro_0.9_0.9,111,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.09__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.09,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.9_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_gdro_0.9_0.9,222,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.09__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.09,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.9_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_gdro_0.9_0.9,333,ft.erm.gdro__c-0.0__src-train__bal-rw__frac-0.09__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.gdro,erm,gdro,0.0,train,rw,0.09,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_gdro_0.9_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_rw_0.1_0.9,111,ft.erm.erm__c-0.0__src-train__bal-rw__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,rw,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_111.pth,current,results/MNISTCIFAR/erm_dfr_rw_0.1_0.9/model_outputs_111
MNISTCIFAR,erm_dfr_rw_0.1_0.9,222,ft.erm.erm__c-0.0__src-train__bal-rw__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,rw,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_222.pth,current,results/MNISTCIFAR/erm_dfr_rw_0.1_0.9/model_outputs_222
MNISTCIFAR,erm_dfr_rw_0.1_0.9,333,ft.erm.erm__c-0.0__src-train__bal-rw__frac-0.01__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,rw,0.01,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.9_333.pth,current,results/MNISTCIFAR/erm_dfr_rw_0.1_0.9/model_outputs_333
MNISTCIFAR,erm_dfr_rw_0.25,111,ft.erm.erm__c-0.0__src-train__bal-rw__frac-0.625__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,rw,0.625,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_111.pth,current,results/MNISTCIFAR/erm_dfr_rw_0.25/model_outputs_111
MNISTCIFAR,erm_dfr_rw_0.25,222,ft.erm.erm__c-0.0__src-train__bal-rw__frac-0.625__wd-0.0001__lr-0.001__ep-5001__bn-train,ft.erm.erm,erm,erm,0.0,train,rw,0.625,0.0001,0.001,5001,10000,train,0,0,metadata.csv,pretrained_models/MNISTCIFAR/erm_0.25_222.pth,current,results/MNISTCIFAR/erm_dfr_rw_0.25/model_outputs_222
